id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	UKB_label	UKB_name	ng_anno_label	INTERVAL_label	UKB_name2	UKB_unit	UKB_class	UKB_subclass	UKB_subclass_unit	ng_anno_raw.label	ng_anno_class	ng_anno_subclass	ng_anno_label3	ng_anno_label.no.units	INTERVAL_doc_name	INTERVAL_abbr_to_use	INTERVAL_full_name	UKB_derived	ng_anno_derived
BMI	3JhcbN	L_LDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.574067677239065	0.160400123292325	0.000410885597383635	lldlcpct	lldlcpct	L_LDL_C_pct	lldlcpct	lldlc_	Cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL	yes	yes
BMI	3JhcbN	L_LDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.294224118035145	0.0366507995853706	9.92619185458704e-16	lldlcpct	lldlcpct	L_LDL_C_pct	lldlcpct	lldlc_	Cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL	yes	yes
BMI	3JhcbN	L_LDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.364059112196478	0.036854399453998	5.16983856508582e-23	lldlcpct	lldlcpct	L_LDL_C_pct	lldlcpct	lldlc_	Cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL	yes	yes
BMI	3JhcbN	L_LDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.158195326325344	0.144090999608112	0.273258889739053	lldlcpct	lldlcpct	L_LDL_C_pct	lldlcpct	lldlc_	Cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL	yes	yes
BMI	3JJt71	M_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.399014949012597	0.190151326125911	0.0368267292549439	mldlfc	mldlfc	M_LDL_FC	mldlfc	mldlfc	Free cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL	no	no
BMI	3JJt71	M_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0812808493999494	0.0357440549078174	0.0229678898198722	mldlfc	mldlfc	M_LDL_FC	mldlfc	mldlfc	Free cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL	no	no
BMI	3JJt71	M_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.128228712420981	0.043718776133633	0.00335665756166652	mldlfc	mldlfc	M_LDL_FC	mldlfc	mldlfc	Free cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL	no	no
BMI	3JJt71	M_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0537815818660512	0.131840360560768	0.683657265902063	mldlfc	mldlfc	M_LDL_FC	mldlfc	mldlfc	Free cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	M-LDL-FC	M-LDL-FC	Free cholesterol in medium LDL	no	no
BMI	45Eyie	XL_VLDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.147379353731419	0.147365943193812	0.318189224896049	xlvldll	xlvldll	XL_VLDL_L	xlvldll	xlvldll	Total lipids in very large VLDL	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	XL-VLDL-L	XL-VLDL-L	Total lipids in very large VLDL	no	no
BMI	45Eyie	XL_VLDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.193249820427933	0.0344255522250837	1.98208577664425e-08	xlvldll	xlvldll	XL_VLDL_L	xlvldll	xlvldll	Total lipids in very large VLDL	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	XL-VLDL-L	XL-VLDL-L	Total lipids in very large VLDL	no	no
BMI	45Eyie	XL_VLDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.21508329195523	0.0337566180540922	1.87079832060461e-10	xlvldll	xlvldll	XL_VLDL_L	xlvldll	xlvldll	Total lipids in very large VLDL	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	XL-VLDL-L	XL-VLDL-L	Total lipids in very large VLDL	no	no
BMI	45Eyie	XL_VLDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.0999864959684946	0.123230579282573	0.417882713576979	xlvldll	xlvldll	XL_VLDL_L	xlvldll	xlvldll	Total lipids in very large VLDL	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	XL-VLDL-L	XL-VLDL-L	Total lipids in very large VLDL	no	no
BMI	4CVw6r	L_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.432010491864666	0.147672499644282	0.00374084730208566	lhdlp	lhdlp	L_HDL_P	lhdlp	lhdlp	Concentration of large HDL particles	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	L-HDL-P	L-HDL-P	Concentration of large HDL particles	no	no
BMI	4CVw6r	L_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.390524978256606	0.035086689651696	8.93458663643892e-29	lhdlp	lhdlp	L_HDL_P	lhdlp	lhdlp	Concentration of large HDL particles	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	L-HDL-P	L-HDL-P	Concentration of large HDL particles	no	no
BMI	4CVw6r	L_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.391367013325714	0.0338116205109823	5.52187326192496e-31	lhdlp	lhdlp	L_HDL_P	lhdlp	lhdlp	Concentration of large HDL particles	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	L-HDL-P	L-HDL-P	Concentration of large HDL particles	no	no
BMI	4CVw6r	L_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.377965589808009	0.118260323352096	0.0015633886748421	lhdlp	lhdlp	L_HDL_P	lhdlp	lhdlp	Concentration of large HDL particles	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	L-HDL-P	L-HDL-P	Concentration of large HDL particles	no	no
BMI	4pheZW	XL_HDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.317592616946071	0.144361538745967	0.0286815670614935	xlhdlfcpct	xlhdlfcpct	XL_HDL_FC_pct	xlhdlfcpct	xlhdlfc_	Free cholesterol to total lipids ratio in very large HDL	%	Relative lipoprotein lipid concentrations	Very large HDL ratios		Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	XL-HDL-FC_%	XL-HDL-FC_percent	Free cholesterol to total lipids ratio in very large HDL	yes	yes
BMI	4pheZW	XL_HDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.363416183250435	0.0355381024386443	1.51498356277907e-24	xlhdlfcpct	xlhdlfcpct	XL_HDL_FC_pct	xlhdlfcpct	xlhdlfc_	Free cholesterol to total lipids ratio in very large HDL	%	Relative lipoprotein lipid concentrations	Very large HDL ratios		Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	XL-HDL-FC_%	XL-HDL-FC_percent	Free cholesterol to total lipids ratio in very large HDL	yes	yes
BMI	4pheZW	XL_HDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.368640499098681	0.0330584502565344	7.06685340611489e-29	xlhdlfcpct	xlhdlfcpct	XL_HDL_FC_pct	xlhdlfcpct	xlhdlfc_	Free cholesterol to total lipids ratio in very large HDL	%	Relative lipoprotein lipid concentrations	Very large HDL ratios		Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	XL-HDL-FC_%	XL-HDL-FC_percent	Free cholesterol to total lipids ratio in very large HDL	yes	yes
BMI	4pheZW	XL_HDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.332440185282299	0.125997541418404	0.00882482593381922	xlhdlfcpct	xlhdlfcpct	XL_HDL_FC_pct	xlhdlfcpct	xlhdlfc_	Free cholesterol to total lipids ratio in very large HDL	%	Relative lipoprotein lipid concentrations	Very large HDL ratios		Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	XL-HDL-FC_%	XL-HDL-FC_percent	Free cholesterol to total lipids ratio in very large HDL	yes	yes
BMI	4rEvaQ	Acetone_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.139971641464866	0.11837559165323	0.238104445791903	acetone	acetone	Acetone	NA	NA	Acetone	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	4rEvaQ	Acetone_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0220672082328202	0.0351823500787305	0.53051252718293	acetone	acetone	Acetone	NA	NA	Acetone	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	4rEvaQ	Acetone_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.0102865903955577	0.0271701056496043	0.704985239340262	acetone	acetone	Acetone	NA	NA	Acetone	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	4rEvaQ	Acetone_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0201974566546477	0.113111409331021	0.858418708123729	acetone	acetone	Acetone	NA	NA	Acetone	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	4WTJKW	M_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.0937720974862872	0.159264314218568	0.556514215228979	mvldlp	mvldlp	M_VLDL_P	mvldlp	mvldlp	Concentration of medium VLDL particles	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles	no	no
BMI	4WTJKW	M_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.0227311883339425	0.0354672597692888	0.521583597185914	mvldlp	mvldlp	M_VLDL_P	mvldlp	mvldlp	Concentration of medium VLDL particles	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles	no	no
BMI	4WTJKW	M_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.0240555067260809	0.0365079217614524	0.50995229748346	mvldlp	mvldlp	M_VLDL_P	mvldlp	mvldlp	Concentration of medium VLDL particles	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles	no	no
BMI	4WTJKW	M_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.00766454462736199	0.124013044725678	0.950765587697445	mvldlp	mvldlp	M_VLDL_P	mvldlp	mvldlp	Concentration of medium VLDL particles	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	M-VLDL-P	M-VLDL-P	Concentration of medium VLDL particles	no	no
BMI	5kIFfZ	S_HDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.399082362660564	0.155299047967677	0.0107303106585567	shdlcpct	shdlcpct	S_HDL_C_pct	shdlcpct	shdlc_	Cholesterol to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	S-HDL-C_%	S-HDL-C_percent	Total cholesterol to total lipids ratio in small HDL	yes	yes
BMI	5kIFfZ	S_HDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.180242663687333	0.0340503764063414	1.20055168799635e-07	shdlcpct	shdlcpct	S_HDL_C_pct	shdlcpct	shdlc_	Cholesterol to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	S-HDL-C_%	S-HDL-C_percent	Total cholesterol to total lipids ratio in small HDL	yes	yes
BMI	5kIFfZ	S_HDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.188423242254048	0.0356903673674424	1.29617166351951e-07	shdlcpct	shdlcpct	S_HDL_C_pct	shdlcpct	shdlc_	Cholesterol to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	S-HDL-C_%	S-HDL-C_percent	Total cholesterol to total lipids ratio in small HDL	yes	yes
BMI	5kIFfZ	S_HDL_C_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.2308117841756	0.128989072918923	0.0747025583420199	shdlcpct	shdlcpct	S_HDL_C_pct	shdlcpct	shdlc_	Cholesterol to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	S-HDL-C_%	S-HDL-C_percent	Total cholesterol to total lipids ratio in small HDL	yes	yes
BMI	5kp8aS	Phosphoglyc_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.269988925090503	0.124191459639833	0.0306025335768573	phosphoglyc	phosphoglyc	Phosphoglyc	NA	NA	Phosphoglycerides	mmol/l	Other lipids	Other lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	5kp8aS	Phosphoglyc_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.151372310621517	0.0345591299840023	1.18626978599321e-05	phosphoglyc	phosphoglyc	Phosphoglyc	NA	NA	Phosphoglycerides	mmol/l	Other lipids	Other lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	5kp8aS	Phosphoglyc_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.150442988433881	0.0284899389299831	1.28785777480394e-07	phosphoglyc	phosphoglyc	Phosphoglyc	NA	NA	Phosphoglycerides	mmol/l	Other lipids	Other lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	5kp8aS	Phosphoglyc_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.179588342281497	0.116023073499659	0.12285665639612	phosphoglyc	phosphoglyc	Phosphoglyc	NA	NA	Phosphoglycerides	mmol/l	Other lipids	Other lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	5NX6OI	XS_VLDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.526126586233869	0.125770758805936	3.92445720145397e-05	xsvldlplpct	xsvldlplpct	XS_VLDL_PL_pct	xsvldlplpct	xsvldlpl_	Phospholipids to total lipids ratio in very small VLDL	%	Relative lipoprotein lipid concentrations	Very small VLDL ratios		Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	XS-VLDL-PL_%	XS-VLDL-PL_percent	Phospholipids to total lipds ratio in very small VLDL	yes	yes
BMI	5NX6OI	XS_VLDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.211906344047673	0.0349092075163854	1.27740283140561e-09	xsvldlplpct	xsvldlplpct	XS_VLDL_PL_pct	xsvldlplpct	xsvldlpl_	Phospholipids to total lipids ratio in very small VLDL	%	Relative lipoprotein lipid concentrations	Very small VLDL ratios		Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	XS-VLDL-PL_%	XS-VLDL-PL_percent	Phospholipids to total lipds ratio in very small VLDL	yes	yes
BMI	5NX6OI	XS_VLDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.242376671225154	0.0290919532277393	7.98925507603257e-17	xsvldlplpct	xsvldlplpct	XS_VLDL_PL_pct	xsvldlplpct	xsvldlpl_	Phospholipids to total lipids ratio in very small VLDL	%	Relative lipoprotein lipid concentrations	Very small VLDL ratios		Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	XS-VLDL-PL_%	XS-VLDL-PL_percent	Phospholipids to total lipds ratio in very small VLDL	yes	yes
BMI	5NX6OI	XS_VLDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.101272699247335	0.116885858878133	0.387047490816013	xsvldlplpct	xsvldlplpct	XS_VLDL_PL_pct	xsvldlplpct	xsvldlpl_	Phospholipids to total lipids ratio in very small VLDL	%	Relative lipoprotein lipid concentrations	Very small VLDL ratios		Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	XS-VLDL-PL_%	XS-VLDL-PL_percent	Phospholipids to total lipds ratio in very small VLDL	yes	yes
BMI	65PXXs	Total_FC_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.360279219934906	0.161238838892901	0.0262974905061918	totalfc	totalfc	Total_FC	NA	NA	Total free cholesterol	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	65PXXs	Total_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.125017320349016	0.0362207954871107	0.000557408768374606	totalfc	totalfc	Total_FC	NA	NA	Total free cholesterol	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	65PXXs	Total_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.171204914083161	0.0370230204401988	3.75896857128085e-06	totalfc	totalfc	Total_FC	NA	NA	Total free cholesterol	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	65PXXs	Total_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0317054955872385	0.125381463178622	0.800564450105886	totalfc	totalfc	Total_FC	NA	NA	Total free cholesterol	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	6bEJ98	IDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.57947303946047	0.150684757165927	0.000151054324369467	idlcepct	idlcepct	IDL_CE_pct	idlcepct	NA	Cholesteryl esters to total lipids ratio in IDL	%	Relative lipoprotein lipid concentrations	IDL ratios		Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	NA	NA	NA	yes	yes
